interaction_id,client_id,type_action,valeur_achat,date,age,ville,segment,canal_acquisition,est_achat
4258,C_0619,page_vue,116.35411365656523,2025-10-27,64,Vangbury,Premium,Publicité,True
4259,C_0675,ajout_panier,0.0,2025-10-27,52,Port Lisa,Premium,Email,False
4260,C_0061,ajout_panier,194.31226203383116,2025-10-27,50,New Barbaraton,Premium,Partenariat,True
4261,C_0602,page_vue,132.25966712668836,2025-10-27,39,Cruzchester,Premium,SEO,True
4262,C_0418,ajout_panier,0.0,2025-10-27,61,Travishaven,Basique,Publicité,False
4263,C_0281,ajout_panier,0.0,2025-10-27,51,Port Dakota,Standard,SEO,False
4264,C_0774,achat,139.2405404773969,2025-10-27,47,Timothymouth,Basique,Affiliation,True
4265,C_0796,achat,0.0,2025-10-27,27,New Kathryn,Premium,Direct,False
4266,C_0146,ajout_panier,0.0,2025-10-27,61,Odonnellmouth,Premium,Affiliation,False
4267,C_0296,achat,0.0,2025-10-27,49,Jacobburgh,Basique,Publicité,False
4268,C_0703,achat,83.71743121811124,2025-10-27,18,Jacksonville,Premium,Direct,True
4269,C_0401,ajout_panier,0.0,2025-10-27,61,North Ashley,Premium,Email,False
4270,C_0911,achat,0.0,2025-10-27,24,Taylorberg,Basique,Affiliation,False
4271,C_0054,ajout_panier,0.0,2025-10-27,32,South Reginald,Basique,Email,False
4272,C_0440,page_vue,162.83532491388834,2025-10-27,51,South Kevin,Premium,Affiliation,True
4273,C_0723,ajout_panier,0.0,2025-10-27,18,South Patriciaburgh,Basique,Email,False
4274,C_0757,achat,66.83475616993644,2025-10-27,43,Vazquezstad,Premium,Affiliation,True
4275,C_0152,page_vue,107.24321551333858,2025-10-27,45,Hillbury,Standard,SEO,True
4276,C_0426,achat,0.0,2025-10-27,45,Peckville,Basique,Email,False
4277,C_0203,page_vue,0.0,2025-10-27,36,Colemanport,Premium,Affiliation,False
4278,C_0949,achat,0.0,2025-10-27,22,Mariebury,Basique,Partenariat,False
4279,C_0938,page_vue,0.0,2025-10-27,35,Wilsonborough,Standard,Email,False
4280,C_0893,achat,0.0,2025-10-27,46,Anthonyport,Standard,SEO,False
4281,C_0370,ajout_panier,0.0,2025-10-27,57,Newmanville,Basique,Direct,False
4282,C_0890,page_vue,0.0,2025-10-27,43,Melanieburgh,Standard,Affiliation,False
4283,C_0650,ajout_panier,23.56622820651232,2025-10-27,47,Dillonview,Premium,Email,True
4284,C_0084,achat,0.0,2025-10-27,36,Alexanderberg,Standard,Publicité,False
4285,C_0992,ajout_panier,0.0,2025-10-27,36,Jordanland,Standard,Publicité,False
4286,C_0333,achat,61.78889582359948,2025-10-27,38,Port Cynthiaborough,Standard,Direct,True
4287,C_0913,achat,71.60894153310899,2025-10-27,22,North Rebecca,Standard,Direct,True
4288,C_0541,achat,0.0,2025-10-27,35,East Jerome,Standard,Email,False
4289,C_0452,page_vue,0.0,2025-10-27,36,North Scottfurt,Premium,Affiliation,False
4290,C_0218,ajout_panier,0.0,2025-10-27,44,West Jerry,Standard,SEO,False
4291,C_0084,page_vue,0.0,2025-10-27,36,Alexanderberg,Standard,Publicité,False
4292,C_0684,achat,0.0,2025-10-27,29,Lake James,Basique,Email,False
4293,C_0684,achat,0.0,2025-10-27,29,Lake James,Basique,Email,False
4294,C_0891,ajout_panier,0.0,2025-10-27,51,Randybury,Standard,Publicité,False
4295,C_0292,page_vue,0.0,2025-10-27,30,North Brian,Standard,Publicité,False
4296,C_0536,page_vue,0.0,2025-10-27,64,Allenchester,Premium,SEO,False
4297,C_0019,achat,0.0,2025-10-27,19,North Alexisside,Basique,Affiliation,False
4298,C_0712,page_vue,0.0,2025-10-27,18,Cartershire,Basique,Publicité,False
4299,C_0700,achat,0.0,2025-10-27,27,South Melissa,Standard,Partenariat,False
4300,C_0681,achat,0.0,2025-10-27,49,West Kelli,Premium,Affiliation,False
4301,C_0380,achat,0.0,2025-10-27,50,East Tonymouth,Standard,Publicité,False
4302,C_0082,ajout_panier,0.0,2025-10-27,33,Davidberg,Premium,Publicité,False
4303,C_0086,page_vue,0.0,2025-10-27,58,South Crystalberg,Premium,SEO,False
4304,C_0962,ajout_panier,147.70996722713272,2025-10-27,21,Moniqueborough,Basique,Email,True
4305,C_0964,page_vue,0.0,2025-10-27,52,North Alexandrafort,Standard,Email,False
4306,C_0717,ajout_panier,164.16742551312467,2025-10-27,51,Port Ashleeport,Premium,SEO,True
4307,C_0583,achat,0.0,2025-10-27,59,Zacharyfurt,Basique,Publicité,False
4308,C_0668,page_vue,0.0,2025-10-27,36,New Rachelhaven,Basique,Direct,False
4309,C_0780,achat,0.0,2025-10-27,64,New Ruth,Basique,Email,False
4310,C_0665,page_vue,0.0,2025-10-27,28,Lake Erik,Standard,Direct,False
4311,C_0751,page_vue,0.0,2025-10-27,52,Lake Veronica,Standard,SEO,False
4312,C_0735,ajout_panier,0.0,2025-10-27,23,Leslietown,Basique,Partenariat,False
4313,C_0095,page_vue,0.0,2025-10-27,58,Jordanborough,Basique,Publicité,False
4314,C_0631,achat,146.1990692794415,2025-10-27,61,Tamaramouth,Premium,Affiliation,True
4315,C_0583,achat,0.0,2025-10-27,59,Zacharyfurt,Basique,Publicité,False
4316,C_0508,achat,0.0,2025-10-27,35,Oscartown,Premium,Affiliation,False
4317,C_0081,page_vue,0.0,2025-10-27,26,Susanville,Basique,Direct,False
4318,C_0997,achat,133.40996446238012,2025-10-27,23,Michaelville,Standard,Affiliation,True
4319,C_0626,achat,0.0,2025-10-27,33,East Brianborough,Basique,Affiliation,False
4320,C_0867,ajout_panier,0.0,2025-10-27,48,Butlerfort,Basique,Partenariat,False
4321,C_0818,page_vue,0.0,2025-10-27,52,North Stephenhaven,Standard,Direct,False
4322,C_0787,ajout_panier,38.87858667448869,2025-10-27,41,Port Annette,Basique,Affiliation,True
4323,C_0130,ajout_panier,0.0,2025-10-27,34,West Justinshire,Premium,Partenariat,False
4324,C_0344,ajout_panier,109.18444935622625,2025-10-27,43,South Alanview,Standard,Affiliation,True
4325,C_0448,page_vue,0.0,2025-10-27,60,Christineside,Premium,Direct,False
4326,C_0456,ajout_panier,188.7209446531862,2025-10-27,20,South William,Basique,Affiliation,True
4327,C_0226,ajout_panier,0.0,2025-10-27,27,Nathanstad,Standard,Publicité,False
4328,C_0072,ajout_panier,119.27138771847869,2025-10-27,19,North Allison,Standard,Affiliation,True
4329,C_0229,achat,0.0,2025-10-27,45,Larsonstad,Standard,SEO,False
4330,C_0874,page_vue,0.0,2025-10-27,46,East Mary,Standard,SEO,False
4331,C_0298,page_vue,0.0,2025-10-27,36,South Ann,Premium,Email,False
4332,C_0222,page_vue,88.26052088880112,2025-10-27,34,Lake Michael,Basique,Partenariat,True
4333,C_0168,page_vue,0.0,2025-10-27,50,Annaburgh,Standard,Direct,False
4334,C_0769,page_vue,0.0,2025-10-27,63,North Tracy,Basique,Email,False
4335,C_0076,achat,0.0,2025-10-27,43,New Kathryn,Standard,Affiliation,False
4336,C_0945,ajout_panier,0.0,2025-10-27,47,Stephanieville,Basique,Affiliation,False
4337,C_0319,ajout_panier,0.0,2025-10-27,45,Port Scott,Standard,Partenariat,False
4338,C_0312,achat,0.0,2025-10-27,40,Howellstad,Standard,SEO,False
4339,C_0160,achat,170.5386079835672,2025-10-27,39,Melissaburgh,Premium,Publicité,True
4340,C_0088,page_vue,0.0,2025-10-27,45,West Ryan,Premium,Partenariat,False
4341,C_0750,ajout_panier,0.0,2025-10-27,50,Caseyport,Premium,Partenariat,False
4342,C_0166,page_vue,0.0,2025-10-27,22,Robertsonview,Standard,SEO,False
4343,C_0924,ajout_panier,0.0,2025-10-27,32,South John,Premium,SEO,False
4344,C_0700,achat,71.03848294864338,2025-10-27,27,South Melissa,Standard,Partenariat,True
4345,C_0848,achat,0.0,2025-10-27,52,West Anthonyfurt,Standard,Publicité,False
4346,C_0127,achat,0.0,2025-10-27,49,Lake Kimberlymouth,Basique,Direct,False
4347,C_0868,ajout_panier,0.0,2025-10-27,40,Kelleyfurt,Basique,Partenariat,False
4348,C_0546,ajout_panier,0.0,2025-10-27,54,South Jeffrey,Premium,Email,False
4349,C_0327,page_vue,0.0,2025-10-27,64,North Tamaraside,Premium,Affiliation,False
4350,C_0877,page_vue,0.0,2025-10-27,45,Henryton,Standard,Direct,False
4351,C_0398,achat,57.96502872587332,2025-10-27,43,East Christopherport,Premium,Direct,True
4352,C_0464,ajout_panier,0.0,2025-10-27,34,South Bernard,Standard,Partenariat,False
4353,C_0533,achat,0.0,2025-10-27,46,Nguyenstad,Standard,Partenariat,False
4354,C_0379,achat,0.0,2025-10-27,32,Jillland,Basique,Email,False
4355,C_0741,page_vue,0.0,2025-10-27,55,Grahamfurt,Basique,Direct,False
4356,C_0227,page_vue,0.0,2025-10-27,56,Curtistown,Standard,Publicité,False
4357,C_0812,ajout_panier,0.0,2025-10-27,44,Dawnbury,Premium,Direct,False
4358,C_0786,page_vue,0.0,2025-10-27,44,Smithfort,Premium,Affiliation,False
4359,C_0617,page_vue,36.76817290837575,2025-10-27,44,North Jamesstad,Basique,Partenariat,True
4360,C_0042,ajout_panier,0.0,2025-10-27,40,South Amanda,Standard,Email,False
4361,C_0730,achat,0.0,2025-10-27,29,Christopherville,Basique,Partenariat,False
4362,C_0575,ajout_panier,0.0,2025-10-27,57,Port Carlmouth,Premium,Direct,False
4363,C_0902,ajout_panier,0.0,2025-10-27,40,Ochoaborough,Premium,Publicité,False
4364,C_0220,ajout_panier,157.913688896142,2025-10-27,55,Ashleyton,Basique,Email,True
4365,C_0284,page_vue,0.0,2025-10-27,51,East Hannah,Premium,Direct,False
4366,C_0895,ajout_panier,126.47265259987465,2025-10-27,58,Lopezshire,Premium,Partenariat,True
4367,C_0068,page_vue,0.0,2025-10-27,49,Jonesburgh,Premium,Affiliation,False
4368,C_0898,page_vue,167.42232942613938,2025-10-27,57,Moranport,Premium,Affiliation,True
4369,C_0955,ajout_panier,0.0,2025-10-27,26,Kingchester,Standard,SEO,False
4370,C_0714,achat,0.0,2025-10-27,22,Travisshire,Premium,Partenariat,False
4371,C_0982,ajout_panier,186.86029723980695,2025-10-27,62,New Leonberg,Premium,Partenariat,True
4372,C_0882,ajout_panier,190.66571887883129,2025-10-27,32,Port Cynthia,Premium,SEO,True
4373,C_0708,achat,0.0,2025-10-27,61,Whitneystad,Basique,Email,False
4374,C_0262,ajout_panier,0.0,2025-10-27,38,Morganside,Basique,Direct,False
4375,C_0288,ajout_panier,0.0,2025-10-27,21,East Brendaside,Standard,Partenariat,False
4376,C_0877,ajout_panier,0.0,2025-10-27,45,Henryton,Standard,Direct,False
4377,C_0935,ajout_panier,0.0,2025-10-27,49,Jennifershire,Basique,Direct,False
4378,C_0963,page_vue,0.0,2025-10-27,21,West Stephanieside,Standard,Direct,False
4379,C_0216,achat,162.36980080856324,2025-10-27,55,South Dannyshire,Basique,Direct,True
4380,C_0324,page_vue,137.4866448412085,2025-10-27,27,Markstad,Basique,Partenariat,True
4381,C_0653,ajout_panier,0.0,2025-10-27,63,South Deborah,Standard,SEO,False
4382,C_0737,page_vue,0.0,2025-10-27,30,Jessicaborough,Premium,Email,False
4383,C_0946,page_vue,0.0,2025-10-27,64,Stephenland,Premium,Email,False
4384,C_0820,achat,0.0,2025-10-27,53,North Eric,Premium,Email,False
4385,C_0128,achat,0.0,2025-10-27,40,Parksfort,Standard,Publicité,False
4386,C_0737,achat,126.14804824052348,2025-10-27,30,Jessicaborough,Premium,Email,True
4387,C_0284,ajout_panier,0.0,2025-10-27,51,East Hannah,Premium,Direct,False
4388,C_0874,page_vue,0.0,2025-10-27,46,East Mary,Standard,SEO,False
4389,C_0757,ajout_panier,154.8405647218554,2025-10-27,43,Vazquezstad,Premium,Affiliation,True
4390,C_0724,ajout_panier,0.0,2025-10-27,49,Tracybury,Standard,Email,False
4391,C_0404,achat,0.0,2025-10-27,26,Suzannemouth,Standard,Publicité,False
4392,C_0020,page_vue,16.888430133890203,2025-10-27,24,Reidmouth,Premium,Publicité,True
4393,C_0269,achat,0.0,2025-10-27,18,Weberstad,Basique,Email,False
4394,C_0635,ajout_panier,0.0,2025-10-27,39,Lake Raymondview,Standard,Email,False
4395,C_0048,ajout_panier,191.52869130175833,2025-10-27,56,Patriciaton,Basique,Partenariat,True
4396,C_0864,page_vue,166.5215469326565,2025-10-27,36,Donnabury,Standard,SEO,True
4397,C_0682,achat,0.0,2025-10-27,51,South Jennifer,Standard,SEO,False
4398,C_0898,ajout_panier,0.0,2025-10-27,57,Moranport,Premium,Affiliation,False
4399,C_0999,page_vue,0.0,2025-10-27,52,Richardfurt,Premium,Partenariat,False
4400,C_0612,ajout_panier,166.73991659750592,2025-10-27,46,West Paul,Premium,Publicité,True
4401,C_0215,page_vue,0.0,2025-10-27,61,New Helen,Premium,Email,False
4402,C_0053,achat,0.0,2025-10-27,40,Craigstad,Basique,Email,False
4403,C_0615,page_vue,0.0,2025-10-27,49,West Nathaniel,Standard,Direct,False
4404,C_0542,page_vue,0.0,2025-10-27,42,Abigailberg,Premium,Email,False
4405,C_0194,achat,192.67194935283405,2025-10-27,52,Lake Stefaniechester,Standard,Partenariat,True
4406,C_0048,ajout_panier,0.0,2025-10-27,56,Patriciaton,Basique,Partenariat,False
4407,C_0885,achat,0.0,2025-10-27,43,Port Jamesside,Standard,Email,False
4408,C_0109,page_vue,70.45281138470102,2025-10-27,39,West Johntown,Basique,Direct,True
4409,C_0725,ajout_panier,124.08658058227759,2025-10-27,64,Waltonville,Standard,SEO,True
4410,C_0953,achat,24.82941039597948,2025-10-27,56,West Henrystad,Basique,Publicité,True
4411,C_0876,achat,0.0,2025-10-27,52,New Davidton,Basique,Publicité,False
4412,C_0947,achat,0.0,2025-10-27,64,Jenniferburgh,Standard,SEO,False
4413,C_0205,ajout_panier,97.10091606853398,2025-10-27,36,Snydershire,Standard,Email,True
4414,C_0073,page_vue,0.0,2025-10-27,40,South Philip,Premium,Partenariat,False
4415,C_0584,achat,113.12696541036276,2025-10-27,55,Rickyside,Basique,Email,True
4416,C_0756,page_vue,0.0,2025-10-27,23,Englishville,Premium,Email,False
4417,C_0158,ajout_panier,0.0,2025-10-27,42,Fryehaven,Premium,Email,False
4418,C_0029,page_vue,137.37654929310918,2025-10-27,57,North Alisonmouth,Premium,Email,True
4419,C_0112,achat,0.0,2025-10-27,25,West Lori,Basique,Publicité,False
4420,C_0389,achat,0.0,2025-10-27,25,Reyesbury,Premium,Email,False
4421,C_0198,achat,0.0,2025-10-27,52,New Karenhaven,Premium,Direct,False
4422,C_0848,achat,187.00553813852554,2025-10-27,52,West Anthonyfurt,Standard,Publicité,True
4423,C_0572,page_vue,36.54346137546141,2025-10-27,43,East Lauraville,Standard,Direct,True
4424,C_0343,page_vue,110.9409209425588,2025-10-27,62,Hammondbury,Premium,Direct,True
4425,C_0030,achat,0.0,2025-10-27,35,Lake Amandamouth,Basique,Email,False
4426,C_0026,page_vue,0.0,2025-10-27,51,West Shawn,Standard,Direct,False
4427,C_0672,ajout_panier,110.1229825068434,2025-10-27,36,Morrismouth,Standard,Email,True
4428,C_0884,page_vue,128.67119657872323,2025-10-27,18,Holdenburgh,Premium,Email,True
4429,C_0033,ajout_panier,0.0,2025-10-27,32,North Saraport,Premium,Partenariat,False
4430,C_0327,ajout_panier,160.99857473989292,2025-10-27,64,North Tamaraside,Premium,Affiliation,True
4431,C_0712,ajout_panier,0.0,2025-10-27,18,Cartershire,Basique,Publicité,False
4432,C_0126,ajout_panier,0.0,2025-10-27,20,Jamesburgh,Standard,SEO,False
4433,C_0449,ajout_panier,135.3856160992214,2025-10-27,38,Port Colinberg,Standard,SEO,True
4434,C_0457,ajout_panier,0.0,2025-10-27,37,Josephland,Premium,Email,False
4435,C_0741,achat,0.0,2025-10-27,55,Grahamfurt,Basique,Direct,False
4436,C_0689,page_vue,178.58529033769258,2025-10-27,19,Lindseyland,Basique,Email,True
4437,C_0393,page_vue,61.58200132497312,2025-10-27,44,East Joelmouth,Premium,Affiliation,True
4438,C_0974,ajout_panier,174.13468363775957,2025-10-27,48,New Deanna,Basique,Partenariat,True
4439,C_0388,page_vue,0.0,2025-10-27,62,Johnton,Basique,Email,False
4440,C_0632,ajout_panier,179.12003995411376,2025-10-27,20,West Dianeton,Standard,Partenariat,True
4441,C_0856,page_vue,32.143475899740196,2025-10-27,23,Schneiderhaven,Premium,Email,True
4442,C_0829,ajout_panier,0.0,2025-10-27,23,South Carriebury,Standard,SEO,False
4443,C_0059,achat,0.0,2025-10-27,28,Snyderberg,Standard,Affiliation,False
4444,C_0549,ajout_panier,0.0,2025-10-27,30,West Ryan,Standard,Partenariat,False
4445,C_0814,page_vue,0.0,2025-10-27,61,Bryanborough,Premium,SEO,False
4446,C_0845,page_vue,91.42712918308249,2025-10-27,47,South Katherine,Standard,Direct,True
4447,C_0819,ajout_panier,0.0,2025-10-27,25,West Caitlin,Standard,Affiliation,False
4448,C_0851,achat,0.0,2025-10-27,42,Juliantown,Standard,Partenariat,False
4449,C_0023,page_vue,0.0,2025-10-27,23,Aprilchester,Standard,SEO,False
4450,C_0575,achat,0.0,2025-10-27,57,Port Carlmouth,Premium,Direct,False
4451,C_0177,achat,0.0,2025-10-27,41,Montgomerychester,Standard,Publicité,False
4452,C_0341,achat,0.0,2025-10-27,19,Port Josephmouth,Basique,Publicité,False
4453,C_0427,ajout_panier,0.0,2025-10-27,57,East Darrell,Premium,Partenariat,False
4454,C_0485,page_vue,0.0,2025-10-27,53,Kirstenberg,Basique,SEO,False
4455,C_0888,page_vue,60.41507021331731,2025-10-27,34,Brandonburgh,Basique,Partenariat,True
4456,C_0872,achat,0.0,2025-10-27,21,Greenland,Basique,Partenariat,False
4457,C_0635,page_vue,26.220068072047404,2025-10-27,39,Lake Raymondview,Standard,Email,True
4458,C_0739,ajout_panier,127.0103399400348,2025-10-27,28,Kevinville,Standard,Email,True
4459,C_0875,page_vue,0.0,2025-10-27,54,East Alexander,Basique,Direct,False
4460,C_0089,achat,179.69635649209235,2025-10-27,40,West Taylorfurt,Basique,Direct,True
4461,C_0307,ajout_panier,10.665886070901072,2025-10-27,64,Hernandezville,Standard,Publicité,True
4462,C_0615,page_vue,0.0,2025-10-27,49,West Nathaniel,Standard,Direct,False
4463,C_0813,ajout_panier,0.0,2025-10-27,25,Markshire,Standard,Publicité,False
4464,C_0605,achat,128.62375004472904,2025-10-27,64,East Courtney,Premium,Affiliation,True
4465,C_0622,page_vue,0.0,2025-10-27,18,West Nicoleport,Standard,Affiliation,False
4466,C_0533,page_vue,71.40605911804074,2025-10-27,46,Nguyenstad,Standard,Partenariat,True
4467,C_0172,ajout_panier,0.0,2025-10-27,48,Martinezville,Standard,SEO,False
4468,C_0788,page_vue,0.0,2025-10-27,56,Robertbury,Standard,Partenariat,False
4469,C_0112,ajout_panier,42.62892095135514,2025-10-27,25,West Lori,Basique,Publicité,True
4470,C_0214,ajout_panier,0.0,2025-10-27,64,Erinside,Premium,SEO,False
4471,C_0381,page_vue,0.0,2025-10-27,53,Ortegastad,Premium,Direct,False
4472,C_0406,ajout_panier,0.0,2025-10-27,39,West Melissaville,Basique,Partenariat,False
4473,C_0078,achat,108.49743349956941,2025-10-27,55,West Kevin,Premium,Affiliation,True
4474,C_0013,achat,187.63324095788965,2025-10-27,61,Melissatown,Basique,Affiliation,True
4475,C_0018,ajout_panier,79.62676280459614,2025-10-27,26,East Jonathan,Standard,Email,True
4476,C_0415,page_vue,13.262868225850214,2025-10-27,55,Danaside,Standard,SEO,True
4477,C_0115,ajout_panier,0.0,2025-10-27,22,Larsenmouth,Premium,Publicité,False
4478,C_0445,ajout_panier,165.70834490261143,2025-10-27,64,Brenthaven,Premium,Publicité,True
4479,C_0472,ajout_panier,149.6849492747515,2025-10-27,59,Karenborough,Premium,Direct,True
4480,C_0031,page_vue,88.7992009103266,2025-10-27,41,Brianfurt,Standard,Partenariat,True
4481,C_0235,page_vue,0.0,2025-10-27,62,Port Connie,Premium,Email,False
4482,C_0274,achat,0.0,2025-10-27,20,Krauseview,Basique,SEO,False
4483,C_0062,page_vue,0.0,2025-10-27,44,Port Daniel,Standard,Partenariat,False
4484,C_0329,ajout_panier,138.31737913164525,2025-10-27,54,Alvaradobury,Standard,Affiliation,True
4485,C_0721,achat,0.0,2025-10-27,33,South George,Standard,SEO,False
4486,C_0555,ajout_panier,0.0,2025-10-27,20,Ericport,Standard,Email,False
4487,C_0929,achat,0.0,2025-10-27,38,Davishaven,Basique,SEO,False
4488,C_0585,page_vue,0.0,2025-10-27,60,West Markton,Premium,SEO,False
4489,C_0933,achat,0.0,2025-10-27,38,Jenniferland,Standard,Direct,False
4490,C_0862,achat,0.0,2025-10-27,19,Jonton,Basique,Publicité,False
4491,C_0623,page_vue,0.0,2025-10-27,55,Coleberg,Basique,SEO,False
4492,C_0958,page_vue,0.0,2025-10-27,31,New Jenniferstad,Premium,SEO,False
4493,C_0842,page_vue,169.52865421369654,2025-10-27,64,West Josephbury,Premium,SEO,True
4494,C_0900,achat,0.0,2025-10-27,25,Hooverland,Basique,Direct,False
4495,C_0088,ajout_panier,0.0,2025-10-27,45,West Ryan,Premium,Partenariat,False
4496,C_0127,ajout_panier,0.0,2025-10-27,49,Lake Kimberlymouth,Basique,Direct,False
4497,C_0572,achat,0.0,2025-10-27,43,East Lauraville,Standard,Direct,False
4498,C_0578,ajout_panier,0.0,2025-10-27,30,Crystalview,Premium,Partenariat,False
4499,C_0082,achat,0.0,2025-10-27,33,Davidberg,Premium,Publicité,False
4500,C_0634,page_vue,0.0,2025-10-27,61,Melindachester,Premium,Direct,False
4501,C_0815,ajout_panier,0.0,2025-10-27,20,New Alexandrashire,Standard,Direct,False
4502,C_0803,page_vue,0.0,2025-10-27,63,Lake Joseph,Basique,Affiliation,False
4503,C_0657,achat,0.0,2025-10-27,26,Elizabethtown,Standard,Partenariat,False
4504,C_0170,achat,138.14380355970502,2025-10-27,27,New Terrenceberg,Standard,Email,True
4505,C_0976,page_vue,189.44321284744876,2025-10-27,41,South Alexis,Premium,Affiliation,True
4506,C_0433,page_vue,0.0,2025-10-27,35,South Richard,Premium,Direct,False
4507,C_0033,ajout_panier,0.0,2025-10-27,32,North Saraport,Premium,Partenariat,False
4508,C_0605,achat,0.0,2025-10-27,64,East Courtney,Premium,Affiliation,False
4509,C_0146,ajout_panier,0.0,2025-10-27,61,Odonnellmouth,Premium,Affiliation,False
4510,C_0398,ajout_panier,0.0,2025-10-27,43,East Christopherport,Premium,Direct,False
4511,C_0762,ajout_panier,0.0,2025-10-27,62,East Patriciaburgh,Premium,Publicité,False
4512,C_0604,ajout_panier,0.0,2025-10-27,35,Teresaview,Standard,Direct,False
4513,C_0406,ajout_panier,0.0,2025-10-27,39,West Melissaville,Basique,Partenariat,False
4514,C_0204,achat,0.0,2025-10-27,31,West Abigail,Basique,Affiliation,False
4515,C_0172,page_vue,41.181743523200154,2025-10-27,48,Martinezville,Standard,SEO,True
4516,C_0167,page_vue,0.0,2025-10-27,38,West John,Basique,Affiliation,False
4517,C_0579,ajout_panier,0.0,2025-10-27,23,New Meganburgh,Basique,Affiliation,False
4518,C_0949,page_vue,145.38980921697956,2025-10-27,22,Mariebury,Basique,Partenariat,True
4519,C_0681,page_vue,0.0,2025-10-27,49,West Kelli,Premium,Affiliation,False
4520,C_0034,achat,42.99146939882828,2025-10-27,42,North Christopherton,Basique,Partenariat,True
4521,C_0832,ajout_panier,0.0,2025-10-27,51,East Kimberly,Premium,Direct,False
4522,C_0642,ajout_panier,0.0,2025-10-27,55,West Kevin,Premium,Publicité,False
4523,C_0431,ajout_panier,0.0,2025-10-27,46,Jamesside,Premium,Email,False
4524,C_0200,ajout_panier,0.0,2025-10-27,37,New Robert,Premium,Direct,False
4525,C_0679,achat,0.0,2025-10-27,45,Lindaport,Standard,Affiliation,False
4526,C_0830,achat,0.0,2025-10-27,25,Penaburgh,Basique,Partenariat,False
4527,C_0577,achat,0.0,2025-10-27,20,Lake Rebeccatown,Standard,Publicité,False
4528,C_0848,ajout_panier,0.0,2025-10-27,52,West Anthonyfurt,Standard,Publicité,False
4529,C_0657,achat,0.0,2025-10-27,26,Elizabethtown,Standard,Partenariat,False
4530,C_0790,achat,81.56157184146718,2025-10-27,27,Marthastad,Premium,SEO,True
4531,C_0071,ajout_panier,0.0,2025-10-27,34,Jamesfort,Basique,Partenariat,False
4532,C_0580,achat,138.80307971079068,2025-10-27,50,Port Jamesmouth,Basique,Publicité,True
4533,C_0982,page_vue,54.80884986097551,2025-10-27,62,New Leonberg,Premium,Partenariat,True
4534,C_0839,achat,0.0,2025-10-27,52,Nancymouth,Standard,Publicité,False
4535,C_0133,achat,142.36996636786924,2025-10-27,52,Daystad,Standard,Partenariat,True
4536,C_0947,ajout_panier,0.0,2025-10-27,64,Jenniferburgh,Standard,SEO,False
4537,C_0249,page_vue,0.0,2025-10-27,37,New Samanthahaven,Premium,Affiliation,False
4538,C_0815,page_vue,165.1281712844493,2025-10-27,20,New Alexandrashire,Standard,Direct,True
4539,C_0171,page_vue,0.0,2025-10-27,53,New Michael,Standard,Affiliation,False
4540,C_0293,ajout_panier,0.0,2025-10-27,60,Robertview,Basique,Publicité,False
4541,C_0218,ajout_panier,0.0,2025-10-27,44,West Jerry,Standard,SEO,False
4542,C_0901,achat,0.0,2025-10-27,25,North Gina,Premium,Partenariat,False
4543,C_0111,ajout_panier,0.0,2025-10-27,55,South Patricktown,Premium,Publicité,False
4544,C_0006,achat,0.0,2025-10-27,19,East Debbieton,Standard,Direct,False
4545,C_0244,page_vue,0.0,2025-10-27,29,South Carl,Premium,SEO,False
4546,C_0697,achat,0.0,2025-10-27,57,Robertsland,Premium,Publicité,False
4547,C_0105,page_vue,0.0,2025-10-27,53,Vasquezstad,Premium,Affiliation,False
4548,C_0630,achat,147.91208602429506,2025-10-27,24,Sabrinafurt,Basique,Email,True
4549,C_0056,ajout_panier,0.0,2025-10-27,39,Andreaton,Standard,SEO,False
4550,C_0821,page_vue,0.0,2025-10-27,46,New Lindsayfort,Basique,Partenariat,False
4551,C_0694,page_vue,45.49855498753968,2025-10-27,34,Port Danielburgh,Basique,Partenariat,True
4552,C_0317,ajout_panier,0.0,2025-10-27,55,West Codyberg,Basique,Publicité,False
4553,C_0935,ajout_panier,73.84690285724372,2025-10-27,49,Jennifershire,Basique,Direct,True
4554,C_0309,ajout_panier,0.0,2025-10-27,18,Port Nathaniel,Premium,Publicité,False
4555,C_0219,ajout_panier,91.90163641524998,2025-10-27,22,Lake Alexabury,Premium,Email,True
4556,C_0202,page_vue,0.0,2025-10-27,53,New Dawnmouth,Premium,Partenariat,False
4557,C_0494,page_vue,0.0,2025-10-27,62,South Andrewburgh,Basique,SEO,False
4558,C_0792,achat,0.0,2025-10-27,52,Allenmouth,Standard,Partenariat,False
4559,C_0642,achat,0.0,2025-10-27,55,West Kevin,Premium,Publicité,False
4560,C_0950,page_vue,0.0,2025-10-27,21,Port Mark,Basique,SEO,False
4561,C_0165,achat,105.86962389963212,2025-10-27,47,Watkinston,Standard,Direct,True
4562,C_0870,achat,0.0,2025-10-27,45,South Margaret,Standard,Direct,False
4563,C_0669,achat,0.0,2025-10-27,53,West Shelley,Premium,Email,False
4564,C_0780,ajout_panier,0.0,2025-10-27,64,New Ruth,Basique,Email,False
4565,C_0904,page_vue,0.0,2025-10-27,25,Zamoraside,Premium,Partenariat,False
4566,C_0137,ajout_panier,0.0,2025-10-27,33,Lake Melanie,Standard,Affiliation,False
4567,C_0691,page_vue,0.0,2025-10-27,58,North Tyler,Standard,Direct,False
4568,C_0897,achat,0.0,2025-10-27,46,New Jessica,Premium,SEO,False
